ticker,month,open,high,low,close,volume,vwap
GOOGL,2004-10,3.5597,4.9662,3.2015,4.735,10272433284,4.735
GOOGL,2004-11,4.8073,5.0072,4.0065,4.5199,11092660236,4.5199
GOOGL,2004-12,4.5192,4.9645,4.1844,4.7884,5807878308,4.7884
GOOGL,2005-01,5.0022,5.0991,4.3786,4.8587,8198389404,4.8587
GOOGL,2005-02,5.3537,5.3847,4.4956,4.6692,13011367608,4.6692
GOOGL,2005-03,4.7015,4.7154,4.2862,4.4834,6871082040,4.4834
GOOGL,2005-04,4.7025,5.5819,4.4668,5.4642,9058576356,5.4642
GOOGL,2005-05,5.6438,6.9147,5.4694,6.8867,10140601248,6.8867
GOOGL,2005-06,7.0339,7.681,6.6423,7.3059,15544507932,7.3059
GOOGL,2005-07,7.328,7.8933,7.1281,7.1472,8189766036,7.1472
GOOGL,2005-08,7.1561,7.4443,6.7893,7.1035,5713157124,7.1035
GOOGL,2005-09,7.1162,7.9716,7.0786,7.86,6799321872,7.86
GOOGL,2005-10,7.4487,9.3078,7.2197,9.243,7710781500,9.243
GOOGL,2005-11,9.236,10.7109,9.1652,10.0569,8458177356,10.0569
GOOGL,2005-12,10.1634,11.0827,9.9104,10.304,7943316732,10.304
GOOGL,2006-01,11.3474,11.8005,9.8043,10.7461,11949642396,10.7461
GOOGL,2006-02,10.0298,10.0964,8.3908,9.0065,11889099000,9.0065
GOOGL,2006-03,9.1541,9.9101,8.2348,9.6866,12258289440,9.6866
GOOGL,2006-04,10.2472,11.1947,9.6352,10.3805,7405167420,10.3805
GOOGL,2006-05,9.9618,10.4178,8.9556,9.235,7030554408,9.235
GOOGL,2006-06,9.2777,10.4151,9.2296,10.4151,5689528776,10.4151
GOOGL,2006-07,10.4327,10.6277,9.3808,9.6021,5095775124,9.6021
GOOGL,2006-08,9.5651,9.6866,9.0249,9.4017,4274601120,9.4017
GOOGL,2006-09,9.4904,10.3992,9.3567,9.9821,4857193944,9.9821
GOOGL,2006-10,10.6229,12.219,9.89,11.8323,6334219440,11.8323
GOOGL,2006-11,11.8911,12.7416,11.5509,12.0414,4732874388,12.0414
GOOGL,2006-12,12.0705,12.2299,11.2349,11.4371,3662901432,11.4371
GOOGL,2007-01,11.6487,12.7416,11.4528,12.4559,4978500516,12.4559
GOOGL,2007-02,11.9868,12.568,11.0039,11.1632,4552007436,11.1632
GOOGL,2007-03,10.9948,11.5742,10.8539,11.3795,4719931344,11.3795
GOOGL,2007-04,11.7853,12.2324,11.2295,11.7078,3714621660,11.7078
GOOGL,2007-05,11.7267,12.6368,11.3609,12.3668,3979284732,12.3668
GOOGL,2007-06,12.4435,13.2877,12.3588,12.9825,5156774064,12.9825
GOOGL,2007-07,13.0518,13.8737,12.3909,12.6671,4660566768,12.6671
GOOGL,2007-08,12.6795,13.0848,11.9334,12.7975,3544479972,12.7975
GOOGL,2007-09,12.9999,14.2018,12.6889,14.0895,2773775448,14.0895
GOOGL,2007-10,15.6587,17.56,14.1476,17.56,6211821960,17.56
GOOGL,2007-11,17.4554,18.5595,15.3003,17.2123,6852148992,17.2123
GOOGL,2007-12,17.1629,18.0021,16.2064,17.1745,3409151436,17.1745
GOOGL,2008-01,16.8817,17.3208,12.8906,14.0157,6305264424,14.0157
GOOGL,2008-02,13.1308,13.438,11.0986,11.7029,7080332580,11.7029
GOOGL,2008-03,11.7111,11.7411,10.2357,10.9401,5818795380,10.9401
GOOGL,2008-04,13.2932,14.5264,10.9533,14.2638,5716066212,14.2638
GOOGL,2008-05,14.8649,14.9633,13.3578,14.5497,4181126688,14.5497
GOOGL,2008-06,14.4678,14.6054,12.7935,13.0749,3747632616,13.0749
GOOGL,2008-07,12.905,13.8016,11.5643,11.7667,4159276560,11.7667
GOOGL,2008-08,11.7359,12.6834,11.4724,11.5069,2749823424,11.5069
GOOGL,2008-09,11.0648,11.9761,9.4558,9.9479,5357776860,9.9479
GOOGL,2008-10,8.8369,10.3567,7.6857,8.9256,7963852176,8.9256
GOOGL,2008-11,8.8813,9.2484,6.1423,7.2764,6314998680,7.2764
GOOGL,2008-12,6.6994,8.1839,6.5218,7.6412,4515775704,7.6412
GOOGL,2009-01,7.9728,8.7509,7.0228,8.4082,4390872732,8.4082
GOOGL,2009-02,8.5085,9.463,8.1852,8.3948,4458948588,8.3948
GOOGL,2009-03,8.279,8.9206,7.1892,8.6449,4554452988,8.6449
GOOGL,2009-04,9.5909,10.0281,8.4599,9.8348,3509802684,9.8348
GOOGL,2009-05,9.9344,10.3629,9.5547,10.3629,2279130588,10.3629
GOOGL,2009-06,10.5869,11.1107,9.9819,10.4712,2815621560,10.4712
GOOGL,2009-07,10.536,11.2439,9.8351,11.0042,2917767312,11.0042
GOOGL,2009-08,11.1455,11.7816,10.8927,11.4667,1947594456,11.4667
GOOGL,2009-09,11.3214,12.5925,11.2411,12.3156,2041140816,12.3156
GOOGL,2009-10,13.5942,13.9497,11.9865,13.3158,3083893020,13.3158
GOOGL,2009-11,13.3397,14.581,13.1201,14.4802,1634611752,14.4802
GOOGL,2009-12,14.6789,15.5479,14.3853,15.3987,1703107188,15.3987
GOOGL,2010-01,15.0132,15.6354,13.0548,13.1623,3560455980,13.1623
GOOGL,2010-02,13.287,13.5985,12.9154,13.0843,2079290628,13.0843
GOOGL,2010-03,13.1439,14.6113,13.1077,14.0858,3347637012,14.0858
GOOGL,2010-04,13.7641,14.8488,12.941,13.057,2919517560,13.057
GOOGL,2010-05,13.0774,13.2363,11.4252,12.0618,3259185552,12.0618
GOOGL,2010-06,12.0878,12.6484,11.0457,11.0514,2392133472,11.0514
GOOGL,2010-07,11.0598,12.3566,10.7702,12.0424,2769627600,12.0424
GOOGL,2010-08,12.1452,12.6323,11.1184,11.1773,2112093792,11.1773
GOOGL,2010-09,11.6865,13.3339,11.2389,13.0592,2385651960,13.0592
GOOGL,2010-10,14.9161,15.5169,12.8869,15.2427,3170742084,15.2427
GOOGL,2010-11,15.2931,15.6686,13.7428,13.8024,2335338324,13.8024
GOOGL,2010-12,13.9834,15.0763,13.9685,14.7526,1689716592,14.7526
GOOGL,2011-01,15.042,15.9694,14.7919,14.9114,2396976624,14.9114
GOOGL,2011-02,15.1756,15.6768,14.9359,15.2352,1673085240,15.2352
GOOGL,2011-03,15.344,15.3798,13.6923,14.5736,2403154440,14.5736
GOOGL,2011-04,13.0749,14.7829,12.8906,13.514,2806858332,13.514
GOOGL,2011-05,13.2597,13.5545,12.7515,13.1395,1811302884,13.1395
GOOGL,2011-06,13.1151,13.2433,11.7486,12.5771,2362638996,12.5771
GOOGL,2011-07,12.5861,15.5854,12.5771,14.9941,3238977780,14.9941
GOOGL,2011-08,15.1811,15.2874,12.1917,13.436,4266752976,13.436
GOOGL,2011-09,13.0265,13.8722,12.6795,12.7922,2342842812,12.7922
GOOGL,2011-10,14.8893,14.9695,11.9368,14.7196,3085531380,14.7196
GOOGL,2011-11,14.4082,15.3569,13.942,14.8873,2409607980,14.8873
GOOGL,2011-12,14.9024,16.0638,14.8776,16.0424,2199698100,16.0424
GOOGL,2012-01,16.4456,16.6472,14.0219,14.4084,2942758296,14.4084
GOOGL,2012-02,14.5266,15.5383,14.3843,15.3557,1892689416,15.3557
GOOGL,2012-03,15.4553,16.3576,14.7494,15.9267,1891314792,15.9267
GOOGL,2012-04,15.1024,16.2223,14.659,15.0229,2352752892,15.0229
GOOGL,2012-05,14.9322,15.8425,14.3808,14.427,2344585068,14.427
GOOGL,2012-06,14.2018,14.6016,13.8225,14.4074,1858311828,14.4074
GOOGL,2012-07,14.4509,15.9605,13.9608,15.7213,2049412536,15.7213
GOOGL,2012-08,15.8289,17.1127,15.4839,17.0158,1880649468,17.0158
GOOGL,2012-09,17.6286,18.9978,16.728,18.7398,2404696896,18.7398
GOOGL,2012-10,18.3829,19.2336,16.6336,16.8969,2869080048,16.8969
GOOGL,2012-11,16.877,17.3668,15.7966,17.3457,1865300832,17.3457
GOOGL,2012-12,17.4418,18.1089,16.9473,17.5695,1666152180,17.5695
GOOGL,2013-01,18.0053,18.9,17.2749,18.7693,2094111792,18.7693
GOOGL,2013-02,18.8317,20.0927,18.8292,19.8997,1851762384,19.8997
GOOGL,2013-03,19.8152,20.9627,19.7035,19.7256,1700254044,19.7256
GOOGL,2013-04,19.506,20.5564,18.9077,20.4801,2139945912,20.4801
GOOGL,2013-05,20.7879,22.8653,20.2762,21.6388,1974715308,21.6388
GOOGL,2013-06,21.683,22.6229,21.0427,21.8661,1941280776,21.8661
GOOGL,2013-07,22.0171,23.0491,21.7478,22.0494,2047770180,22.0494
GOOGL,2013-08,22.2294,22.5948,21.0015,21.0348,1338144516,21.0348
GOOGL,2013-09,21.3688,22.5024,21.2099,21.7553,1323615060,21.7553
GOOGL,2013-10,22.0027,25.8686,20.9374,25.5969,2206771020,25.5969
GOOGL,2013-11,25.6269,26.5263,24.9615,26.3174,1049213736,26.3174
GOOGL,2013-12,26.4148,27.8427,26.0549,27.8355,1352374272,27.8355
GOOGL,2014-01,27.942,29.4705,26.8807,29.3322,2178287532,29.3322
GOOGL,2014-02,28.2647,30.5221,28.017,30.1935,1620230148,30.1935
GOOGL,2014-03,29.9725,30.4752,27.3733,27.6815,1744505748,27.6815
GOOGL,2014-04,27.6074,29.1944,25.3584,26.5434,1421285316,26.5434
GOOGL,2014-05,26.869,28.6664,25.3629,28.3682,829136000,28.3682
GOOGL,2014-06,28.2739,29.2589,27.1682,29.0143,789784000,29.0143
GOOGL,2014-07,29.1622,30.2172,28.3905,28.7602,771666000,28.7602
GOOGL,2014-08,28.7106,29.6663,28.1597,28.8996,581574000,28.8996
GOOGL,2014-09,29.3845,30.043,28.6341,29.1999,708502000,29.1999
GOOGL,2014-10,26.8199,29.3979,25.7261,28.1806,1109632000,28.1806
GOOGL,2014-11,27.9652,28.1448,26.7573,27.2481,595410000,27.2481
GOOGL,2014-12,26.7702,27.2337,24.6731,26.334,1088686000,26.334
GOOGL,2015-01,26.1598,27.066,24.3614,26.6759,1056926000,26.6759
GOOGL,2015-02,26.2983,28.2575,25.8904,27.9205,808386000,27.9205
GOOGL,2015-03,28.1374,28.9413,27.3102,27.527,864144000,27.527
GOOGL,2015-04,26.4874,29.0158,26.2517,27.2327,874900000,27.2327
GOOGL,2015-05,26.937,27.7027,26.4124,27.0844,648434000,27.0844
GOOGL,2015-06,27.1662,28.0684,26.7405,26.7995,704328000,26.7995
GOOGL,2015-07,26.9792,35.399,26.7856,32.6285,1370858000,32.6285
GOOGL,2015-08,32.6364,34.936,29.4321,32.1481,1106942000,32.1481
GOOGL,2015-09,31.6608,33.8438,30.6603,31.6791,871504000,31.6791
GOOGL,2015-10,34.4398,37.3428,31.3194,36.593,1005286000,36.593
GOOGL,2015-11,36.4511,38.8515,36.2982,37.8565,751482000,37.8565
GOOGL,2015-12,38.9681,39.635,36.5369,38.6088,872694000,38.6088
GOOGL,2016-01,37.2372,38.1716,34.1311,37.782,1039984000,37.782
GOOGL,2016-02,39.7249,40.2137,33.8448,35.5921,1352946000,35.5921
GOOGL,2016-03,35.7945,38.574,34.936,37.859,853314000,37.859
GOOGL,2016-04,39.2286,39.2509,34.8963,35.1286,933228000,35.1286
GOOGL,2016-05,35.3578,37.3915,34.9385,37.1617,682046000,37.1617
GOOGL,2016-06,37.1429,37.2868,33.3808,34.9127,839330000,34.9127
GOOGL,2016-07,34.9906,39.8956,34.6879,39.2703,653244000,39.2703
GOOGL,2016-08,39.0385,40.3888,38.9576,39.1963,577080000,39.1963
GOOGL,2016-09,40.0936,40.6459,38.8812,39.9015,630896000,39.9015
GOOGL,2016-10,41.0677,41.6354,39.513,40.894,707820000,40.894
GOOGL,2016-11,40.2395,40.496,36.9007,38.5031,967068000,38.5031
GOOGL,2016-12,39.3502,40.9059,37.3855,39.3254,687126000,39.3254
GOOGL,2017-01,40.1908,43.0249,39.5457,40.702,736654000,40.702
GOOGL,2017-02,40.891,42.3694,40.298,41.9297,529816000,41.9297
GOOGL,2017-03,42.2498,43.3931,40.9059,42.0721,691002000,42.0721
GOOGL,2017-04,42.082,46.4441,41.4171,45.8794,574432000,45.8794
GOOGL,2017-05,46.4515,49.6052,45.6947,48.9844,707186000,48.9844
GOOGL,2017-06,48.1189,50.0523,46.1314,46.1354,881706000,46.1354
GOOGL,2017-07,46.3111,49.9322,45.4223,46.9205,838172000,46.9205
GOOGL,2017-08,46.7096,47.5011,45.5856,47.4038,656924000,47.4038
GOOGL,2017-09,46.988,48.4246,45.8789,48.3209,592524000,48.3209
GOOGL,2017-10,48.4167,52.7822,47.7368,51.2647,737076000,51.2647
GOOGL,2017-11,51.4274,53.595,51.0473,51.42,573720000,51.42
GOOGL,2017-12,51.1341,53.9171,49.7402,52.275,598810000,52.275
GOOGL,2018-01,55.1334,59.4508,52.2562,58.6677,657748000,58.6677
GOOGL,2018-02,55.9483,58.9273,49.4762,54.7821,1026814000,54.7821
GOOGL,2018-03,55.061,58.4662,48.831,51.4681,1042336000,51.4681
GOOGL,2018-04,50.9957,54.464,49.3397,50.5471,984928000,50.5471
GOOGL,2018-05,51.3123,55.4882,50.0166,54.5876,740734000,54.5876
GOOGL,2018-06,55.2262,59.624,54.8888,56.0361,803684000,56.0361
GOOGL,2018-07,55.3493,64.0878,54.9151,60.9009,835654000,60.9009
GOOGL,2018-08,61.7475,63.1211,59.7486,61.1281,685718000,61.1281
GOOGL,2018-09,59.4791,60.9331,57.1432,59.9014,718518000,59.9014
GOOGL,2018-10,60.1456,60.7669,49.9823,54.1201,1130942000,54.1201
GOOGL,2018-11,54.1608,55.0803,49.7347,55.0664,786236000,55.0664
GOOGL,2018-12,55.2322,56.3244,48.5164,51.8562,857436000,51.8562
GOOGL,2019-01,52.1395,55.9607,50.7352,55.8723,697168000,55.8723
GOOGL,2019-02,55.6937,57.2673,54.2695,55.9051,652174000,55.9051
GOOGL,2019-03,56.1259,61.3584,56.0862,58.4032,663738000,58.4032
GOOGL,2019-04,60.1103,64.3622,58.7064,59.4994,647446000,59.4994
GOOGL,2019-05,58.1606,59.5128,54.7538,54.9101,742726000,54.9101
GOOGL,2019-06,54.0466,55.9061,50.9664,53.734,712452000,53.734
GOOGL,2019-07,54.6392,62.9439,54.3558,60.4532,715104000,60.4532
GOOGL,2019-08,60.4249,61.3514,56.709,59.0801,586310000,59.0801
GOOGL,2019-09,58.5303,61.9331,57.7492,60.5991,517072000,60.5991
GOOGL,2019-10,59.3764,64.4748,57.7209,62.468,603634000,62.468
GOOGL,2019-11,62.8154,66.1958,62.5132,64.7155,528780000,64.7155
GOOGL,2019-12,66.2886,67.8399,63.3737,66.4832,559106000,66.4832
GOOGL,2020-01,67.0747,74.4664,66.8196,71.1018,673594000,71.1018
GOOGL,2020-02,75.1492,75.9631,62.935,66.4603,830656000,66.4603
GOOGL,2020-03,67.0628,69.8815,50.0652,57.6618,1570716000,57.6618
GOOGL,2020-04,66.0688,67.4975,53.3509,66.6058,1124224000,66.6058
GOOGL,2020-05,64.916,71.7137,64.3146,71.1385,725130000,71.1385
GOOGL,2020-06,72.1022,73.2361,67.0757,70.3708,814160000,70.3708
GOOGL,2020-07,70.4264,78.7574,70.1787,73.8396,822998000,73.8396
GOOGL,2020-08,73.9909,82.0198,72.6526,80.8655,614564000,80.8655
GOOGL,2020-09,76.8642,85.6578,69.5818,72.7305,836634000,72.7305
GOOGL,2020-10,73.6267,83.4356,71.1241,80.1995,854920000,80.1995
GOOGL,2020-11,80.5682,90.1633,80.001,87.0622,631912000,87.0622
GOOGL,2020-12,90.3444,91.5001,84.0648,86.9748,608630000,86.9748
GOOGL,2021-01,85.6077,95.8796,84.169,90.6828,791662000,90.6828
GOOGL,2021-02,91.5379,106.4527,91.5379,100.3374,678324000,100.3374
GOOGL,2021-03,101.6321,104.8944,98.9523,102.3527,756694000,102.3527
GOOGL,2021-04,103.828,120.6573,103.7873,116.7925,702352000,116.7925
GOOGL,2021-05,115.5584,118.5567,108.8585,116.9588,603480000,116.9588
GOOGL,2021-06,121.5317,122.1724,115.6025,121.174,544936000,121.174
GOOGL,2021-07,120.8122,137.2599,120.6201,133.7162,610808000,133.7162
GOOGL,2021-08,136.717,144.8759,132.3197,143.6124,461586000,143.6124
GOOGL,2021-09,144.127,145.1572,132.5545,132.6736,590840000,132.6736
GOOGL,2021-10,133.4393,147.5352,130.0673,146.9358,720758000,146.9358
GOOGL,2021-11,146.9358,149.8344,140.5396,140.8334,608378000,140.8334
GOOGL,2021-12,142.9202,147.9819,138.2762,143.7657,619694000,143.7657
GOOGL,2022-01,135.9711,145.3865,123.5664,134.2888,767206000,134.2888
GOOGL,2022-02,150.1157,150.41,124.0165,134.0442,928126000,134.0442
GOOGL,2022-03,133.867,142.7152,124.3356,138.0246,729162000,138.0246
GOOGL,2022-04,138.4539,142.6343,111.8911,113.2538,761152000,113.2538
GOOGL,2022-05,115.5574,121.9332,101.1205,112.9089,850450000,112.9089
GOOGL,2022-06,113.9937,118.452,104.2583,108.1459,770754000,108.1459
GOOGL,2022-07,107.1236,118.7875,103.2896,115.4477,789529700,115.4477
GOOGL,2022-08,113.1451,121.5119,106.9916,107.4085,515852700,107.4085
GOOGL,2022-09,106.4953,110.783,94.8434,94.9327,613278900,94.9327
GOOGL,2022-10,96.0344,104.0339,91.1116,93.8013,681488300,93.8013
GOOGL,2022-11,94.7342,100.2823,82.715,100.2327,716522700,100.2327
GOOGL,2022-12,98.3072,101.4832,85.2955,87.5684,603127800,87.5684
GOOGL,2023-01,89.6725,99.5677,84.2236,98.0988,672897800,98.0988
GOOGL,2023-02,97.9698,107.3687,87.9157,89.3846,952580200,89.3846
GOOGL,2023-03,89.3052,105.7907,88.7494,102.9521,859933900,102.9521
GOOGL,2023-04,104.9868,108.3513,101.1656,106.535,604106300,106.535
GOOGL,2023-05,104.0339,125.4819,102.9323,121.9486,820611200,121.9486
GOOGL,2023-06,124.9856,128.0723,115.2294,118.8024,656851900,118.8024
GOOGL,2023-07,118.3458,132.7371,114.485,131.7247,708341900,131.7247
GOOGL,2023-08,128.4792,136.9651,125.4323,135.1488,593329000,135.1488
GOOGL,2023-09,134.4243,138.1164,126.266,129.8787,477599300,129.8787
GOOGL,2023-10,134.0571,140.161,119.3085,123.1495,680747700,123.1495
GOOGL,2023-11,123.1396,138.3745,122.7922,131.5361,535233300,131.5361
GOOGL,2023-12,138.5829,141.61,126.9409,139.1784,619995600,139.1784
GOOGL,2024-01,137.382,152.6268,134.1365,139.0494,581871000,139.0494
GOOGL,2024-02,144.9845,148.3193,134.3945,137.4217,647623800,137.4217
GOOGL,2024-03,137.3919,151.1182,129.6901,149.7982,672715700,149.7982
GOOGL,2024-04,154.1751,173.3999,148.4782,161.5593,659848400,161.5593
GOOGL,2024-05,163.5542,177.4294,161.8273,171.2064,542386500,171.2064
GOOGL,2024-06,173.112,184.8667,169.8765,180.9915,460108700,180.9915
GOOGL,2024-07,181.8659,190.5305,163.0166,170.449,526128300,170.449
GOOGL,2024-08,165.3814,172.9431,153.9446,162.3409,550739500,162.3409
GOOGL,2024-09,156.2996,165.3124,146.4778,165.0139,532543100,165.0139
GOOGL,2024-10,165.581,181.1024,158.9347,170.2474,569309100,170.2474
GOOGL,2024-11,169.2126,181.57,162.8747,168.0982,529919300,168.0982
GOOGL,2024-12,170.6254,200.6342,167.7202,188.5615,645610200,188.5615
GOOGL,2025-01,190.6234,204.6784,186.6291,203.2241,500334600,203.2241
GOOGL,2025-02,199.9071,206.2423,166.1194,169.6157,629376900,169.6157
GOOGL,2025-03,171.2593,174.2874,150.2451,154.2141,732152300,154.2141
GOOGL,2025-04,153.1969,165.6426,140.143,158.3627,842648300,158.3627
GOOGL,2025-05,162.5511,176.2832,147.4328,171.267,942494200,171.267
GOOGL,2025-06,175.4282,180.9497,161.7494,175.9574,847382400,175.9574
GOOGL,2025-07,175.4682,197.6438,172.5028,191.6032,860114400,191.6032
GOOGL,2025-08,188.7376,214.318,187.5295,212.5807,617570900,212.5807
GOOGL,2025-09,225.8601,255.8327,205.8811,242.9411,829465500,242.9411
GOOGL,2025-10,244.9897,291.3994,235.6858,281.0062,729575900,281.0062
GOOGL,2025-11,281.9955,328.615,270.5231,319.7409,855278300,319.7409
GOOGL,2025-12,317.4923,322.9487,296.12,313.51,624809400,313.51
META,2012-05,32.3838,44.6878,26.6439,31.778,1251513200,31.778
META,2012-06,28.3122,33.218,25.343,31.1921,667910500,31.1921
META,2012-07,31.8773,32.6519,21.4601,31.2517,520189700,31.2517
META,2012-08,21.2615,22.2943,17.9049,21.0529,1151944900,21.0529
META,2012-09,18.1433,23.2079,17.4283,21.5097,1058643700,21.5097
META,2012-10,19.5435,24.0818,18.6696,19.7421,1100938300,19.7421
META,2012-11,19.474,27.8058,18.7391,27.8058,1527490200,27.8058
META,2012-12,27.6369,28.6797,24.9755,27.1702,1191832200,27.1702
META,2013-01,28.9478,32.2845,27.2298,31.0233,1675851700,31.0233
META,2013-02,28.0838,30.8048,26.1573,26.9418,957639800,26.9418
META,2013-03,26.8624,28.4811,24.5485,25.4026,727180500,25.4026
META,2013-04,26.0381,27.9051,24.9755,25.9289,738509200,25.9289
META,2013-05,28.8386,28.8683,23.0986,24.1811,982094800,24.1811
META,2013-06,24.0321,25.0153,22.5127,23.7342,788331500,23.7342
META,2013-07,24.5287,38.0443,23.9825,36.5447,1438017100,36.5447
META,2013-08,36.7135,41.9668,35.7701,37.5477,1344994100,37.5477
META,2013-09,44.5389,51.2421,41.1525,49.8816,1583083800,49.8816
META,2013-10,49.6929,54.4497,44.946,51.8478,2032635000,51.8478
META,2013-11,46.4257,51.7287,43.2479,46.1675,1357311900,46.1675
META,2013-12,54.4794,58.1736,45.9391,54.6681,1517533200,54.6681
META,2014-01,54.4497,62.9304,51.4903,62.136,1294714800,62.136
META,2014-02,67.2602,70.9444,60.2789,68.1142,1110774100,68.1142
META,2014-03,69.2066,72.0864,57.5778,59.8221,1255440000,59.8221
META,2014-04,62.2154,63.4667,54.2808,60.9344,1883965100,60.9344
META,2014-05,60.0108,63.854,55.8697,62.8609,1120155500,62.8609
META,2014-06,64.0426,67.5283,61.3614,63.8937,863389800,63.8937
META,2014-07,66.565,76.2077,61.7785,72.146,1028365000,72.146
META,2014-08,73.8045,75.4629,71.0537,74.0726,590763600,74.0726
META,2014-09,74.4897,79.1571,72.5631,78.4917,720995800,78.4917
META,2014-10,72.722,80.597,69.8322,73.0795,1083643000,73.0795
META,2014-11,74.9465,77.7271,72.007,77.161,490965300,77.161
META,2014-12,77.9157,81.6,73.8839,74.1719,534527100,74.1719
META,2015-01,76.6943,78.7002,73.0299,75.3834,546210700,75.3834
META,2015-02,76.3268,80.8056,72.9405,75.9793,475148700,75.9793
META,2015-03,78.7499,85.4729,76.7241,81.6497,575349900,81.6497
META,2015-04,81.8979,84.9963,77.7767,82.1363,542124600,82.1363
META,2015-05,80.6864,81.2822,76.2573,78.6407,421870700,78.6407
META,2015-06,80.2594,88.7798,78.1143,80.1501,537740300,80.1501
META,2015-07,94.2913,98.5516,84.6388,94.5495,790781000,94.5495
META,2015-08,93.765,98.055,71.5005,93.765,709884600,93.765
META,2015-09,86.2475,95.8207,85.1254,89.2764,635399800,89.2764
META,2015-10,95.5128,104.3908,87.7471,95.2943,571590400,95.2943
META,2015-11,108.0453,109.8824,99.7731,105.7513,547232800,105.7513
META,2015-12,104.6391,107.1714,100.7562,103.8248,440304100,103.8248
META,2016-01,101.2428,112.0572,88.7501,111.4316,792709100,111.4316
META,2016-02,103.0204,116.7743,96.1484,101.2031,874152500,101.2031
META,2016-03,111.372,116.1785,103.6758,113.3085,521458900,113.3085
META,2016-04,110.0215,119.9521,105.5725,110.0711,741613800,110.0711
META,2016-05,117.0126,120.2401,115.0762,117.9858,460544200,117.9858
META,2016-06,113.0801,118.6115,107.4792,113.805,450876100,113.805
META,2016-07,113.4078,127.4398,112.1863,123.0802,470108600,123.0802
META,2016-08,124.0435,125.8509,121.2232,124.0137,365670900,124.0137
META,2016-09,125.9701,131.0644,124.7287,127.3802,376518100,127.3802
META,2016-10,127.3206,132.5739,125.8707,126.9929,313284400,126.9929
META,2016-11,130.4984,131.0247,112.7623,117.5985,644052900,117.5985
META,2016-12,119.1676,121.6502,113.2092,119.7336,408728400,119.7336
META,2017-01,127.1518,132.2164,114.7087,129.416,378958900,129.416
META,2017-02,132.5243,136.2284,129.3961,132.9116,384700500,132.9116
META,2017-03,141.3228,141.9584,135.136,141.4221,342098600,141.4221
META,2017-04,139.8233,150.4789,137.8471,138.6118,275586300,138.6118
META,2017-05,152.2763,152.5345,143.4182,150.4094,403586900,150.4094
META,2017-06,147.1422,155.4144,143.5572,149.6348,414757100,149.6348
META,2017-07,148.2147,174.2727,146.7747,147.7877,419907600,147.7877
META,2017-08,166.785,171.8496,163.8554,169.5655,303622800,169.5655
META,2017-09,170.0819,172.793,160.4393,169.6847,304818300,169.6847
META,2017-10,172.2468,179.5458,167.1226,171.3531,318146600,171.3531
META,2017-11,180.6282,182.9719,172.793,175.9509,350998700,175.9509
META,2017-12,177.0532,181.0155,167.8376,177.0631,317095800,177.0631
META,2018-01,176.4475,189.3374,174.5805,185.5936,495655700,185.5936
META,2018-02,172.2468,193.9651,166.0203,171.9489,516251600,171.9489
META,2018-03,177.7682,184.8091,147.9863,158.6815,996201700,158.6815
META,2018-04,163.4383,175.8715,149.4659,162.7332,750072700,162.7332
META,2018-05,170.8069,191.3831,169.0492,190.4496,401144100,190.4496
META,2018-06,191.7307,202.138,185.1368,192.972,387265600,192.972
META,2018-07,192.0286,217.1035,165.4046,171.3828,647030700,171.3828
META,2018-08,178.0959,186.9938,169.0889,170.4593,548832700,170.4593
META,2018-09,172.2965,172.6838,157.7679,163.3192,500468800,163.3192
META,2018-10,144.8085,164.7293,138.0656,150.7371,622446300,150.7371
META,2018-11,150.4689,153.0608,125.9701,139.6346,518151700,139.6346
META,2018-12,139.7538,146.1689,122.1666,140.1113,558786200,140.1113
META,2019-01,128.0952,170.4891,127.6682,165.5337,527547900,165.5337
META,2019-02,163.3688,171.2736,158.4829,161.6806,302243200,161.6806
META,2019-03,165.0471,173.0909,158.1751,161.1543,387936100,161.1543
META,2019-04,178.3541,197.1032,166.1196,177.6292,381985300,177.6292
META,2019-05,179.0294,194.8191,175.9311,181.7405,286821500,181.7405
META,2019-06,189.2282,197.5004,159.7243,188.1854,426428600,188.1854
META,2019-07,191.6612,207.2125,190.5986,192.8826,351020900,192.8826
META,2019-08,185.4843,197.0932,175.4345,184.2827,294689500,184.2827
META,2019-09,187.2222,191.7605,174.4415,185.8418,264538500,185.8418
META,2019-10,179.0692,196.7159,171.8893,182.9123,326207200,182.9123
META,2019-11,191.5122,202.3863,187.2321,200.2413,258303900,200.2413
META,2019-12,200.2611,207.4807,191.83,200.8569,276257100,200.8569
META,2020-01,221.0261,222.6448,199.6653,200.5094,347314600,200.5094
META,2020-02,210.0527,217.2524,180.5587,205.7528,317547300,205.7528
META,2020-03,194.8589,195.8718,136.149,165.6429,649467700,165.6429
META,2020-04,174.6798,208.2354,149.7837,173.5775,541334600,173.5775
META,2020-05,200.2015,239.2289,197.3812,223.5286,509476500,223.5286
META,2020-06,239.2885,243.4891,205.6733,222.8732,548043800,222.8732
META,2020-07,226.9149,254.0752,225.326,251.9103,517599700,251.9103
META,2020-08,258.3851,302.5566,245.7136,258.0872,574239100,258.0872
META,2020-09,292.6656,301.494,242.4365,260.0833,499115300,260.0833
META,2020-10,257.9481,283.2613,253.0524,262.6156,454101600,262.6156
META,2020-11,275.4658,295.3171,255.5549,275.0486,356771600,275.0486
META,2020-12,277.2533,289.756,262.7943,281.4341,363901000,281.4341
META,2021-01,272.8739,284.8006,242.9132,256.538,452633100,256.538
